0.310750323012295,-0.00952812154383983
-0.165277119425003,0.209407403902627
-0.254987440120362,-0.187620738274999
-0.20787579848273,-0.33850134097059
0.0807031093800919,-0.37475178076451
-0.62244660415168,0.211938042076708
1.74887259641826,0.158258226875527
-0.0847996678204823,1.14911654380268
-0.337507319024605,-1.27986336376968
0.638767826221754,0.00953061717889644
-0.0830902878162103,0.24982128136433
0.305720977001308,1.59607304160684
-0.977563228636752,-0.072875102222095
0.250757561446295,0.818150733076304
-0.936387811063318,0.3612913880448
-0.0112509677286572,-0.120323900184017
-0.0878220453147354,0.301649336737299
-0.564135680391151,-0.0463344672247322
-0.300643814861383,0.892941726622172
0.261332074121738,0.814631440203241
-0.285388450908248,-1.0750640952092
-0.320513340101762,-1.01958955387258
-0.557422037234429,0.257819823778989
-0.11214286665654,-1.00648861556263
-1.27674970381356,0.686189202392118
0.682887802173898,0.546283824460399
-0.497335081361559,-0.20389853231404
-1.83929712693323,0.326880368706637
-0.282063244425807,-0.116717950693687
-1.47461057010245,-0.488662129176769
0.88531072063837,-0.286286299620745
-0.983740399815596,-1.17767685974869
0.345010757784354,-0.244589124500507
-1.96302080522742,-1.21240326618323
-1.62020884212455,-1.34621400872004
-2.00586175453058,-1.84249243385964
-1.85967559095564,-2.29758211094552
-0.978498631506385,-0.696884905029374
-0.99894962349989,-0.984184157828857
-3.16315929064791,-2.80913894129351
-2.11858948836927,-2.07638742591291
-1.27119398588122,-1.57880538944318
-2.56744254295402,-0.765713916384405
-2.25606783265707,-1.69894419008631
-2.77900774666748,-1.89550414145527
-2.35484112012613,-3.10855632195123
-2.19223757004244,-0.665488411149313
-3.94546752518254,-2.16006109731882
-2.26765816006264,-3.59363433904732
-2.54301343757213,-1.4141885155758
-3.73972481019886,-3.73408364947275
-2.89524352769182,-2.49969354649888
-3.14887076644739,-4.23622700708933
-3.18490914499022,-3.91262752290857
-5.25678704949814,-4.08059213058837
-2.8706996194573,-3.21943134600111
-4.63283803860731,-3.35364723602409
-4.06223279104258,-3.48453173520113
-4.28053415836022,-3.63649780030479
-3.60450309007537,-3.41693125345714
-4.89004852752319,-4.62918878056972
-5.17203986386394,-3.32049993892238
-4.03344516518004,-5.8189360163229
-4.88390100298029,-4.76610443810023
-3.74891245195506,-4.86035268123273
-5.88021910247984,-4.30325006795014
-4.69045258326738,-6.25530433273899
-4.91322436952434,-4.46811287835129
-6.79681211870748,-3.95829417494684
-4.81480586357525,-5.12601853830255
-5.52237673488985,-5.50619006601504
-5.77499893007175,-6.02069266659712
-5.80581653227133,-5.19874525883619
-5.55646743312543,-6.21908733198475
-6.74540815122934,-6.52035944028164
-5.47597538312083,-6.89135941174801
-6.41727408061239,-7.7559813636985
-4.91040790771357,-5.37083312300321
-6.19450545743668,-8.24588357697341
-6.47761392462366,-6.79093497223571
-7.30402328111089,-7.56219001368452
-6.80034303411697,-8.45396231518468
-7.40081714491323,-6.88060519845838
